CompanyID,CompanyName,Industry,Country,YearsOperating,Employees,MonthlyRevenue,MonthlyExpenses,MarketingBudget,NewCustomers,RepeatCustomers,CustomerSatisfaction,EmployeeTurnover,ProductInnovation,MarketShare,RevenueGrowth,ProfitMargin
BG-00839,Bright Medvia Labs,Finance,United States,44,73,270321.58,99337.23,19497.4,26,67,5.07,3.21,8.13,19.58,5.97,63.25
BG-00840,Summit Cormar Dynamics,Healthcare,Nigeria,29,40,290858.51,224407.45,37838.3,10,51,7.83,11.48,6.25,4.75,2.51,22.85
BG-00841,Prime Marsol Group,Finance,India,20,101,323117.32,184449.16,11521.79,54,264,7.22,12.12,7.53,5.89,23.94,42.92
BG-00842,Summit Lumvia Ventures,Retail,Nigeria,31,142,461208.01,382433.55,37461.35,32,52,6.96,8.11,3.65,24.62,-1.75,17.08
BG-00843,Nova Finsol Ventures,Retail,Brazil,39,235,282128.19,211334.63,11083.1,294,406,6.64,23.06,5.05,5.13,27.47,25.09
BG-00844,Bright Lumlum Holdings,Logistics,Canada,44,560,668816.51,498352.04,22691.89,158,384,6.93,24.26,5.02,16.64,23.53,25.49
BG-00845,Bright Teklum Dynamics,Education,Nigeria,4,130,184495.96,114450.89,17977.91,18,50,6.87,15.5,6.28,6.86,14.12,37.97
BG-00846,Vertex Solcor Labs,Real Estate,Brazil,9,44,173120.59,132139.87,4685.39,135,216,7.95,17.61,6.13,42.44,44.35,23.67
BG-00847,Nova Marmar Works,Education,India,35,328,81178.61,55122.2,2075.56,19,27,7.49,19.65,4.2,12.53,4.24,32.1
BG-00848,Vertex Zenfin Group,Technology,Nigeria,33,198,472555.3,311988.64,9226.62,59,107,7.32,9.23,7.71,38.4,26.07,33.98
BG-00849,Apex Solora Ventures,Hospitality,France,15,119,425312.72,326143.24,32732.1,27,99,7.37,41.63,4.88,19.96,26.57,23.32
BG-00850,Vertex Cortek Holdings,Hospitality,India,29,49,89623.14,80051.71,6819.86,33,105,8.25,30.18,6.83,21.36,14.43,10.68
BG-00851,Summit Zenzen Works,Manufacturing,Nigeria,42,65,414707.92,316244.8,47183.27,31,51,5.08,20.12,4.86,28.05,25.31,23.74
BG-00852,Apex Zenlum Holdings,Hospitality,Brazil,18,476,33783.08,25106.62,1903.73,7,3,6.9,32.8,5.38,16.41,11.28,25.68
BG-00853,Prime Zenlum Ventures,Manufacturing,South Africa,19,729,521464.28,447698.86,42669.23,172,360,7.4,8.41,8.05,14.04,7.27,14.15
BG-00854,Blue Viacor Systems,Logistics,Canada,3,825,129789.95,130247.18,4335.34,30,108,6.07,19.11,6.67,19.38,32.38,-0.35
BG-00855,Apex Zencor Works,Education,United States,18,178,124945.11,94774.45,8031.56,9,24,7.5,24.44,7.41,16.91,6.2,24.15
BG-00856,Apex Marlum Group,Finance,Brazil,16,163,579958.33,354923.4,59950.01,40,92,8.73,12.95,6.07,13.19,4.62,38.8
BG-00857,Vertex Finfin Group,Logistics,South Africa,35,327,286069.69,211013.22,34700.56,40,147,5.84,9.71,4.61,8.54,28.05,26.24
BG-00858,Blue Zensol Labs,Technology,South Africa,17,902,118340.28,71355.69,13394.69,84,161,9.38,20.26,9.27,8.75,54.59,39.7
BG-00859,Prime Marcor Holdings,Real Estate,Canada,22,90,963612.36,581315.45,133006.46,117,450,7.51,14.31,6.82,19.97,0.08,39.67
BG-00860,Summit Zentek Dynamics,Retail,Nigeria,8,1020,84802.17,63501.59,1996.85,7,14,8.14,23.36,4.94,8.01,6.87,25.12
BG-00861,Apex Tekmed Systems,Finance,Australia,9,200,201232.02,142355.84,27798.09,19,26,6.87,9.72,6.89,14.08,23.09,29.26
BG-00862,Vertex Viasol Works,Logistics,United States,30,361,363323.5,270420.69,34633.59,134,593,7.97,17.27,5.07,26.23,21.45,25.57
BG-00863,Prime Soltek Holdings,Healthcare,South Africa,27,398,349700.5,282211.2,45459.95,14,73,7.74,18.48,8.76,17.12,18.65,19.3
BG-00864,Blue Oracor Ventures,Healthcare,France,1,2736,188235.11,171195.08,19688.87,41,110,7.87,17.03,7.48,22.23,24.95,9.05
BG-00865,Apex Corcor Ventures,Hospitality,United Kingdom,14,231,151357.38,106450.2,9958.55,89,135,8.24,27.29,2.95,18.78,8.01,29.67
BG-00866,Summit Solzen Group,Real Estate,South Africa,38,300,729090.82,585282.8,54964.19,49,93,7.93,7.84,5.21,14.33,15.37,19.72
BG-00867,Nova Finsol Works,Manufacturing,Nigeria,2,394,270021.06,153010.46,10660.36,20,40,5.46,10.23,5.61,3.86,-8.77,43.33
BG-00868,Nova Martek Works,Healthcare,United Kingdom,32,253,373436.68,234238.1,23947.46,77,245,5.92,6.95,8.27,14.9,32.01,37.28
BG-00869,Blue Marcor Dynamics,Retail,United Kingdom,3,154,1744411.55,1391467.22,53046.58,121,495,7.55,18.41,7.3,20.77,14.78,20.23
BG-00870,Blue Solzen Group,Hospitality,India,39,150,167299.98,121138.26,4363.63,7,36,5.43,18.11,5.71,13.58,14.37,27.59
BG-00871,Apex Lummar Systems,Retail,France,28,544,500728.35,379201.68,30741.38,36,68,5.95,22.42,8.42,10.95,30.28,24.27
BG-00872,Nova Lumzen Group,Education,Nigeria,34,218,408336.5,286464.09,51581.98,241,170,8.05,11.51,7.28,13.8,22.97,29.85
BG-00873,Nova Oramed Systems,Real Estate,Canada,13,433,494062.22,327099.26,28189.76,118,225,7.73,13.54,5.82,27.06,-1.39,33.79
BG-00874,Blue Tekmar Works,Education,Australia,29,93,97725.53,77396.86,1594.84,12,25,9.19,16.42,6.16,17.07,-0.03,20.8
BG-00875,Bright Orafin Works,Real Estate,Australia,27,83,301970.88,209187.5,27401.37,53,110,6.47,8.43,5.56,21.44,25.93,30.73
BG-00876,Nova Lumfin Group,Technology,Nigeria,28,76,1002575.92,711251.88,79723.25,73,200,7.99,11.98,5.57,13.16,23.95,29.06
BG-00877,Blue Oramed Systems,Education,United Kingdom,6,130,166496.93,121138.18,7310.81,107,181,8.33,11.51,5.64,10.49,21.09,27.24
BG-00878,Prime Tekmed Ventures,Energy,Nigeria,16,49,1025410.25,861618.91,112975.72,286,981,6.64,1.0,6.0,31.8,24.31,15.97
BG-00879,Blue Marzen Dynamics,Retail,United Kingdom,13,2521,164709.16,143334.19,11661.22,21,75,7.14,24.03,3.54,17.41,6.31,12.98
BG-00880,Summit Lumtek Holdings,Finance,United Kingdom,23,89,369012.52,220751.3,20507.45,25,137,6.97,13.18,7.78,6.32,20.04,40.18
BG-00881,Apex Solcor Dynamics,Retail,Canada,28,349,250463.57,198694.84,14544.68,34,44,5.57,19.2,5.37,8.31,20.66,20.67
BG-00882,Vertex Marlum Labs,Real Estate,Australia,22,389,157885.33,107667.44,19607.55,58,224,6.52,7.1,5.84,7.08,16.57,31.81
BG-00883,Summit Solmed Holdings,Hospitality,France,43,291,410946.44,398506.98,49734.01,60,151,7.11,26.88,6.32,19.29,-16.76,3.03
BG-00884,Vertex Lummar Holdings,Healthcare,Nigeria,18,56,243850.67,151408.02,27780.13,17,43,9.3,8.35,7.04,10.38,3.03,37.91
BG-00885,Vertex Solsol Labs,Finance,United Kingdom,10,145,548261.11,314493.56,22292.22,30,90,9.33,16.99,7.96,5.31,22.16,42.64
BG-00886,Summit Corlum Dynamics,Logistics,Nigeria,18,217,225696.8,164428.44,10751.55,8,43,8.18,17.9,5.07,19.99,-6.13,27.15
BG-00887,Prime Solvia Systems,Real Estate,United Kingdom,36,88,140428.49,92535.31,11897.96,25,75,7.7,9.7,3.49,20.69,-0.03,34.11
BG-00888,Summit Marvia Holdings,Healthcare,United Kingdom,37,288,1622831.95,1392728.55,222914.13,125,269,9.3,16.44,4.47,15.09,32.62,14.18
BG-00889,Apex Lummed Works,Energy,Nigeria,12,158,517125.58,341113.14,31697.81,109,80,7.08,10.66,6.45,7.15,2.17,34.04
BG-00890,Bright Lumcor Holdings,Retail,France,37,176,1176994.19,840276.15,98854.19,135,145,6.29,23.81,7.81,5.22,27.08,28.61
BG-00891,Prime Orafin Systems,Manufacturing,Brazil,22,256,574712.91,502073.8,45803.39,65,357,7.05,22.47,5.94,21.46,14.86,12.64
BG-00892,Apex Orazen Holdings,Energy,United States,42,356,211760.18,131021.15,21447.32,22,80,7.29,10.28,8.32,7.02,34.4,38.13
BG-00893,Prime Tekmar Ventures,Hospitality,France,18,184,457980.38,427036.3,17660.61,73,127,7.64,29.27,5.16,14.18,28.93,6.76
BG-00894,Vertex Finora Ventures,Real Estate,United Kingdom,15,235,544103.6,383284.79,66857.81,104,324,7.47,23.5,7.12,12.43,10.35,29.56
BG-00895,Bright Finlum Ventures,Retail,Brazil,24,335,133873.87,101210.72,9975.43,26,54,7.27,24.35,4.3,1.71,19.49,24.4
BG-00896,Prime Oramed Dynamics,Logistics,Nigeria,38,1257,626435.39,652234.84,47066.12,19,168,7.3,18.54,6.54,10.51,28.51,-4.12
BG-00897,Apex Solvia Systems,Energy,Australia,12,233,828740.73,565290.95,58646.7,40,165,7.5,5.81,7.71,16.83,6.64,31.79
BG-00898,Apex Soltek Works,Healthcare,Germany,41,507,159379.43,113770.8,13219.88,23,32,10.0,9.69,8.29,2.43,28.8,28.62
BG-00899,Nova Oramar Holdings,Healthcare,United Kingdom,4,72,153353.86,123306.4,19954.61,43,150,6.97,14.75,6.95,8.79,4.86,19.59
BG-00900,Vertex Orazen Systems,Retail,Germany,22,455,524369.04,424154.58,67886.75,27,96,7.89,22.39,4.12,17.58,7.76,19.11
BG-00901,Nova Marvia Holdings,Energy,India,41,163,793456.91,559475.75,77564.03,81,209,8.52,19.4,6.8,8.36,20.36,29.49
BG-00902,Nova Corvia Ventures,Logistics,United States,12,17,569518.54,503360.38,65186.15,198,308,8.07,11.4,5.63,9.16,32.31,11.62
BG-00903,Nova Solcor Ventures,Real Estate,United Kingdom,31,28,132990.87,89762.88,2066.35,32,47,7.84,17.93,5.87,43.15,35.33,32.5
BG-00904,Nova Tekvia Ventures,Healthcare,United States,15,437,217920.6,139959.75,20176.07,27,42,8.61,13.8,5.75,8.81,32.0,35.77
BG-00905,Summit Cortek Labs,Logistics,Australia,27,296,949772.71,836092.29,35632.86,86,232,7.57,12.11,4.35,3.55,16.06,11.97
BG-00906,Summit Medmed Works,Manufacturing,India,8,371,1186691.96,1116876.64,101006.71,108,208,6.66,10.83,5.34,8.55,20.44,5.88
BG-00907,Summit Viamar Dynamics,Manufacturing,South Africa,31,310,224561.02,159148.55,5723.1,16,85,7.27,13.74,6.38,0.87,-6.24,29.13
BG-00908,Blue Soltek Works,Healthcare,Australia,8,155,855504.38,635876.45,37720.59,55,208,7.06,5.78,5.96,18.63,24.72,25.67
BG-00909,Summit Marzen Works,Education,India,26,134,181100.04,132179.31,2968.18,19,55,7.78,14.96,6.51,5.73,27.62,27.01
BG-00910,Nova Zencor Works,Logistics,South Africa,20,335,143265.89,119146.27,4838.64,13,24,6.33,19.01,6.14,15.82,8.51,16.84
BG-00911,Blue Finvia Ventures,Hospitality,Brazil,28,383,69869.6,58457.84,6425.67,2,8,7.74,17.47,3.46,19.01,-9.99,16.33
BG-00912,Vertex Marmar Labs,Retail,United Kingdom,6,408,132600.0,97034.33,9369.32,7,10,7.37,22.47,4.88,3.84,33.78,26.82
BG-00913,Prime Zenzen Systems,Hospitality,Brazil,10,182,283143.49,233417.72,17650.3,19,66,8.39,29.85,4.76,1.07,3.9,17.56
BG-00914,Summit Corfin Ventures,Healthcare,Australia,41,297,161013.65,111130.31,21375.72,13,55,9.12,6.08,7.14,21.69,18.41,30.98
BG-00915,Prime Corsol Systems,Logistics,Nigeria,34,1627,879719.93,533426.37,84122.2,410,420,5.06,26.84,5.03,2.26,16.01,39.36
BG-00916,Prime Finora Ventures,Manufacturing,India,31,175,132170.75,117393.29,6337.94,25,101,7.49,22.88,5.2,13.39,5.89,11.18
BG-00917,Vertex Viatek Systems,Real Estate,Canada,28,39,556252.45,382681.76,18191.24,389,837,7.84,15.52,5.19,8.0,19.02,31.2
BG-00918,Bright Marsol Systems,Manufacturing,Canada,14,408,242912.43,200769.32,28414.88,62,128,4.4,15.05,6.05,14.37,-0.21,17.35
BG-00919,Apex Cormar Ventures,Finance,Germany,3,9,234999.92,109733.57,29758.06,24,59,8.24,13.13,6.44,18.61,15.97,53.3
BG-00920,Apex Finlum Holdings,Retail,Brazil,41,589,188650.81,168052.55,17436.44,44,64,7.51,18.1,5.54,5.9,2.08,10.92
BG-00921,Bright Zenvia Systems,Education,South Africa,12,138,190496.74,129404.42,17463.97,27,63,7.37,13.01,7.71,17.56,19.49,32.07
BG-00922,Bright Solfin Ventures,Real Estate,France,5,171,565599.02,398116.39,29270.81,333,687,5.83,16.06,6.22,3.23,2.28,29.61
BG-00923,Bright Finlum Systems,Education,Australia,31,171,46608.05,33514.0,4577.07,18,58,6.0,20.26,3.19,14.94,23.86,28.09
BG-00924,Vertex Viaora Ventures,Hospitality,Brazil,44,503,117316.79,92401.35,6500.66,14,29,7.74,22.62,4.81,13.72,7.9,21.24
BG-00925,Bright Tekmar Group,Hospitality,India,11,172,228854.39,166366.22,11356.0,12,105,8.66,23.2,3.85,9.4,28.83,27.3
BG-00926,Prime Zenlum Systems,Logistics,United Kingdom,41,163,272623.89,249191.63,15755.97,80,116,5.54,10.25,6.4,15.61,-11.89,8.6
BG-00927,Nova Solfin Dynamics,Healthcare,Canada,40,346,363158.19,270581.03,37791.58,82,144,7.34,4.64,5.88,9.19,18.4,25.49
BG-00928,Summit Corvia Systems,Education,Brazil,44,137,56364.23,43749.63,5927.32,15,40,5.94,14.2,6.57,4.12,-6.18,22.38
BG-00929,Prime Viamed Ventures,Technology,Canada,2,624,780891.33,645120.96,36265.49,49,216,7.6,12.59,9.94,15.78,32.01,17.39
BG-00930,Apex Teklum Group,Logistics,Canada,5,602,567902.3,428901.34,76136.01,217,532,6.85,18.31,7.37,15.24,12.21,24.48
BG-00931,Apex Finfin Ventures,Retail,Australia,5,697,282046.44,257012.42,29828.5,76,209,6.55,31.19,4.17,15.06,10.98,8.88
BG-00932,Blue Marcor Dynamics,Hospitality,France,34,399,111872.38,80972.9,6495.71,19,40,9.38,34.69,4.33,17.18,7.61,27.62
BG-00933,Vertex Corlum Dynamics,Healthcare,India,34,209,143698.65,83766.01,13152.71,34,127,10.0,15.72,3.16,40.89,7.43,41.71
BG-00934,Nova Cormar Ventures,Hospitality,France,15,255,34431.68,27954.32,2016.82,1,6,6.86,24.43,3.77,20.69,9.05,18.81
BG-00935,Summit Viacor Group,Hospitality,Germany,27,233,489448.68,398712.71,64082.13,40,96,7.68,32.15,5.24,7.9,12.73,18.54
BG-00936,Nova Zentek Dynamics,Manufacturing,United States,9,171,1138861.67,880324.67,117946.53,113,509,7.58,17.09,5.85,9.53,3.56,22.7
BG-00937,Blue Finfin Ventures,Logistics,Nigeria,5,658,269324.05,249610.21,22824.1,24,76,6.91,19.8,3.71,9.55,18.33,7.32
BG-00938,Apex Zenzen Ventures,Manufacturing,Brazil,19,213,261964.24,243793.34,27906.02,35,65,7.03,11.96,5.81,36.89,15.17,6.94
BG-00939,Summit Oraora Dynamics,Finance,Brazil,5,183,131317.41,92200.91,11551.16,19,78,7.57,24.67,7.37,23.5,32.18,29.79
BG-00940,Summit Lummed Systems,Finance,Germany,42,233,345949.77,216464.27,30834.21,54,124,6.5,17.98,5.58,21.4,-0.88,37.43
BG-00941,Bright Viafin Ventures,Real Estate,United States,42,159,76488.85,61441.13,7699.25,11,22,9.72,6.46,4.28,17.39,20.85,19.67
BG-00942,Apex Soltek Group,Retail,Brazil,11,194,246158.28,182200.85,3785.92,24,59,6.27,28.26,6.42,5.13,3.79,25.98
BG-00943,Bright Solmar Group,Retail,Brazil,30,291,223802.3,165336.44,6339.66,25,54,7.89,31.51,7.1,40.44,27.61,26.12
BG-00944,Summit Medlum Dynamics,Energy,South Africa,34,1528,261615.49,196268.02,23611.16,20,59,5.69,15.76,6.35,13.75,13.59,24.98
BG-00945,Blue Medmar Dynamics,Education,India,22,726,154485.47,106431.96,6616.15,6,25,6.35,4.2,5.76,9.02,3.16,31.11
BG-00946,Apex Tekzen Systems,Technology,India,18,347,1136455.34,813146.73,59500.84,446,1163,8.12,10.43,7.81,6.74,44.78,28.45
BG-00947,Prime Orafin Group,Manufacturing,Germany,5,193,335870.51,238247.83,5591.27,76,134,7.02,7.83,6.16,9.13,3.86,29.07
BG-00948,Apex Teklum Group,Hospitality,Brazil,29,198,268216.87,244607.66,8496.44,134,431,8.2,29.99,4.56,12.18,17.55,8.8
BG-00949,Blue Orazen Ventures,Retail,South Africa,36,78,668715.51,455419.32,84673.07,68,133,7.71,22.66,6.68,11.84,39.11,31.9
BG-00950,Bright Oralum Ventures,Healthcare,India,38,331,423386.0,321271.55,24706.14,26,111,8.76,20.57,8.62,9.19,30.05,24.12
BG-00951,Blue Lummed Holdings,Finance,United Kingdom,13,102,784832.1,519559.92,41650.48,64,124,7.2,12.29,8.91,6.42,22.46,33.8
BG-00952,Blue Lumtek Works,Manufacturing,Germany,42,278,240339.01,224578.62,11242.49,38,108,7.06,10.59,4.71,5.09,16.09,6.56
BG-00953,Prime Lummar Group,Manufacturing,Germany,29,275,227452.1,151084.93,6263.43,35,75,7.23,13.19,5.65,29.77,23.61,33.58
BG-00954,Apex Zenmed Ventures,Healthcare,Canada,18,1096,1247272.45,808708.75,146331.76,136,289,6.84,15.3,7.71,16.93,24.75,35.16
BG-00955,Apex Medora Ventures,Technology,Brazil,43,124,449493.84,283056.51,41852.07,54,63,9.15,14.1,6.68,0.36,41.87,37.03
BG-00956,Summit Tekmed Works,Education,India,20,228,170387.16,122188.16,6463.33,32,49,9.08,17.24,6.66,26.8,44.7,28.29
BG-00957,Vertex Lummar Works,Hospitality,France,9,165,32227.12,27372.63,2206.4,2,12,7.75,41.68,3.97,14.52,-2.28,15.06
BG-00958,Prime Finmed Ventures,Technology,Brazil,28,56,287270.6,198343.84,24734.68,146,141,7.37,18.27,8.41,6.15,39.03,30.96
BG-00959,Bright Finvia Systems,Technology,Brazil,33,105,263642.32,153892.84,12185.9,21,75,8.04,19.75,8.62,8.76,25.3,41.63
BG-00960,Vertex Oracor Labs,Retail,Brazil,23,622,502796.78,492272.82,60079.94,211,301,7.47,29.44,5.43,19.73,6.81,2.09
BG-00961,Summit Zenora Group,Manufacturing,South Africa,11,577,164639.88,137070.47,10716.04,16,26,7.65,17.12,6.21,23.07,23.34,16.75
BG-00962,Nova Soltek Works,Real Estate,France,9,77,492294.63,380650.87,35922.19,183,531,6.99,20.77,4.93,7.93,-1.52,22.68
BG-00963,Summit Oraora Works,Finance,India,6,131,2840103.15,1517690.38,174227.65,253,1030,6.99,10.63,5.59,5.0,44.7,46.56
BG-00964,Nova Finora Group,Energy,South Africa,5,239,567620.99,365342.8,39433.89,51,120,7.9,12.36,6.95,11.81,19.67,35.64
BG-00965,Vertex Viamar Works,Logistics,France,16,281,273230.35,219332.92,21386.39,255,586,8.58,15.38,6.5,2.08,23.57,19.73
BG-00966,Prime Zentek Dynamics,Real Estate,Germany,34,71,205096.29,126414.5,17985.8,83,177,8.12,17.09,3.6,20.04,16.77,38.36
BG-00967,Vertex Finlum Works,Manufacturing,Brazil,10,449,346318.52,255965.92,20995.24,168,249,5.88,16.09,7.02,3.96,9.31,26.09
BG-00968,Prime Corvia Systems,Healthcare,India,22,978,115709.73,75689.16,3525.79,6,25,9.11,13.99,5.77,11.23,41.05,34.59
BG-00969,Prime Solsol Holdings,Energy,United Kingdom,2,404,1315005.67,1151945.59,51978.94,632,1886,6.61,21.7,8.06,6.86,14.01,12.4
BG-00970,Bright Teksol Dynamics,Education,India,23,247,75633.27,38156.42,8097.21,9,29,6.52,7.73,5.08,4.77,0.82,49.55
BG-00971,Vertex Zenvia Labs,Real Estate,United States,44,76,664416.0,429289.05,79966.87,66,132,6.07,11.59,7.88,7.83,9.39,35.39
BG-00972,Vertex Zenmed Holdings,Manufacturing,France,13,275,360703.91,266797.45,48665.68,65,80,6.54,17.76,4.96,11.37,12.14,26.03
BG-00973,Bright Orasol Ventures,Education,France,23,83,92652.19,80007.86,6918.62,9,28,7.52,18.57,7.14,7.07,5.92,13.65
BG-00974,Apex Finzen Group,Finance,Nigeria,14,85,887700.68,644934.28,119096.3,771,1707,7.81,15.85,5.01,4.24,-9.19,27.35
BG-00975,Summit Marsol Works,Real Estate,Germany,29,130,774164.66,546236.68,32428.68,32,135,7.82,10.7,6.59,14.28,20.45,29.44
BG-00976,Bright Solmed Dynamics,Finance,Nigeria,21,28,246456.97,113443.58,8198.04,11,51,10.0,21.72,6.86,28.14,27.5,53.97
BG-00977,Vertex Martek Systems,Energy,Canada,20,184,624712.37,446244.56,40107.2,36,127,7.3,8.36,6.9,26.81,4.16,28.57
BG-00978,Blue Orafin Holdings,Healthcare,United Kingdom,9,240,165934.35,138546.0,8979.93,17,27,7.67,22.45,6.3,2.89,23.19,16.51
BG-00979,Vertex Zenzen Works,Real Estate,Australia,6,56,1137781.2,593396.16,127615.97,57,619,6.74,17.43,6.27,20.14,27.31,47.85
BG-00980,Bright Oratek Holdings,Education,Germany,40,105,86989.94,54985.33,5673.51,8,19,7.16,16.76,6.87,22.97,-2.32,36.79
BG-00981,Blue Fintek Systems,Finance,Australia,43,307,748533.54,560669.84,68121.54,153,179,8.12,14.02,7.16,29.33,2.03,25.1
BG-00982,Summit Medfin Works,Education,Australia,6,190,420196.48,263996.56,28185.96,25,78,7.16,18.92,7.48,15.41,9.09,37.17
BG-00983,Nova Lumtek Holdings,Healthcare,United States,6,86,330634.17,263286.19,30709.31,50,116,7.46,16.41,6.94,10.59,11.27,20.37
BG-00984,Nova Finzen Labs,Retail,Germany,26,579,294055.73,217861.35,23499.66,310,372,8.32,22.14,4.89,11.98,38.88,25.91
BG-00985,Summit Corcor Dynamics,Retail,India,41,120,426636.39,331024.05,38358.84,36,99,4.62,15.14,6.64,20.6,7.27,22.41
BG-00986,Prime Zenzen Group,Logistics,Brazil,33,1018,1001781.71,924282.17,80782.69,177,420,8.37,20.37,5.72,10.05,5.11,7.74
BG-00987,Apex Fintek Works,Real Estate,United Kingdom,12,30,1237137.24,603771.12,35309.23,109,159,7.73,12.4,5.54,7.85,12.93,51.2
BG-00988,Vertex Viavia Ventures,Manufacturing,France,21,293,325713.32,299632.01,32918.95,31,47,6.08,17.9,4.86,12.83,0.64,8.01
BG-00989,Apex Oraora Dynamics,Healthcare,United States,25,164,367327.97,274805.35,33551.61,21,106,9.36,13.39,6.2,28.34,32.48,25.19
BG-00990,Prime Soltek Ventures,Energy,India,7,1017,312366.1,225014.44,25158.31,125,285,7.31,15.44,7.56,6.61,-2.95,27.96
BG-00991,Blue Solvia Ventures,Energy,United Kingdom,19,449,481025.32,336329.92,54396.62,47,85,7.01,22.3,4.71,31.16,17.66,30.08
BG-00992,Blue Marfin Ventures,Real Estate,India,1,96,223054.43,135358.43,28559.71,20,50,8.49,4.71,3.7,25.02,15.4,39.32
BG-00993,Bright Medsol Works,Hospitality,France,11,307,79086.94,62702.95,8569.48,7,21,7.68,31.3,5.19,19.7,2.9,20.72
BG-00994,Bright Orafin Group,Retail,India,8,908,321694.73,230177.94,36499.21,25,65,7.07,13.66,2.92,9.18,9.34,28.45
BG-00995,Apex Corsol Dynamics,Healthcare,France,44,589,721051.0,441055.33,10918.58,57,143,6.71,23.51,5.55,2.55,48.51,38.83
BG-00996,Bright Medsol Labs,Healthcare,Nigeria,5,160,112325.89,81130.38,14978.96,20,72,6.95,27.59,7.1,11.61,11.7,27.77
BG-00997,Bright Corfin Dynamics,Energy,India,35,186,109418.56,65110.93,9226.68,13,43,6.32,14.79,5.3,17.35,19.9,40.49
BG-00998,Nova Corsol Group,Finance,Australia,16,128,310606.54,243491.7,32132.21,55,213,7.52,12.02,6.84,10.52,26.57,21.61
BG-00999,Summit Finfin Works,Manufacturing,South Africa,29,406,820564.87,697809.25,59282.23,83,250,6.36,15.07,5.64,5.89,14.68,14.96
BG-01000,Prime Finlum Group,Healthcare,South Africa,43,66,522059.48,338980.71,54344.98,32,81,8.27,16.8,5.52,3.98,6.45,35.07
BG-01001,Blue Lumsol Dynamics,Retail,South Africa,12,734,1066423.31,736495.19,126022.57,769,1741,7.24,31.3,3.93,24.28,16.01,30.94
BG-01002,Bright Soltek Systems,Real Estate,France,19,94,620717.73,399999.84,34058.59,105,114,6.29,3.55,5.73,3.32,2.86,35.56
BG-01003,Nova Viatek Labs,Manufacturing,Canada,44,498,1732569.05,1298654.0,215979.35,169,342,6.32,18.74,4.27,4.75,-13.3,25.04
BG-01004,Vertex Tekmar Systems,Energy,Australia,27,107,324615.17,222214.37,37548.62,80,132,7.32,4.89,4.13,3.44,-2.0,31.55
BG-01005,Apex Viacor Ventures,Manufacturing,Nigeria,41,1406,2122856.21,1760563.05,136678.96,240,165,8.38,12.73,5.26,11.53,20.2,17.07
BG-01006,Apex Tektek Works,Technology,United Kingdom,29,197,532645.24,346668.33,62864.48,73,143,8.74,19.23,10.0,28.36,33.76,34.92
BG-01007,Nova Zenvia Labs,Energy,United States,7,164,1321308.22,759672.06,100890.44,361,751,6.46,6.43,6.11,6.7,30.34,42.51
BG-01008,Bright Fintek Dynamics,Energy,Germany,37,338,639957.69,437419.51,85743.57,574,428,6.87,13.04,6.07,3.92,-8.06,31.65
BG-01009,Vertex Corora Labs,Energy,Nigeria,4,441,495386.94,305995.73,46794.43,31,87,6.47,10.84,5.5,15.9,14.75,38.23
BG-01010,Bright Finzen Ventures,Healthcare,United States,37,223,124222.67,77947.33,5110.64,135,172,8.17,6.75,5.22,5.66,28.39,37.25
BG-01011,Nova Tekfin Dynamics,Energy,United Kingdom,7,211,2202353.19,1219937.52,301478.29,513,864,8.53,9.07,5.25,10.7,3.75,44.61
BG-01012,Prime Lumfin Dynamics,Technology,Canada,29,159,135560.2,92556.84,3320.12,9,30,8.24,17.05,7.84,10.02,47.76,31.72
BG-01013,Blue Corlum Systems,Energy,Germany,42,165,358874.62,203831.23,26998.46,27,137,6.67,23.68,5.28,12.06,16.92,43.2
BG-01014,Blue Lummed Systems,Retail,Brazil,10,648,90518.36,75938.98,9486.12,25,59,7.05,26.31,6.55,18.77,12.76,16.11
BG-01015,Nova Corsol Ventures,Finance,Nigeria,30,45,312891.41,256969.18,29170.26,35,80,6.08,18.25,6.59,28.11,5.16,17.87
